Dataset_Name,Dataset_Type,Creation_Time,Features,Training_Samples,dataset_type,phenotype,gwas_file,fold,scaling,timestamp,pca_components,snps,weight_file_present,model
dataset_398,genotype,2025-01-26 15:21:45,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:45,,snps_50,True,
dataset_399,genotype,2025-01-26 15:21:47,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:47,,snps_50,True,
dataset_400,genotype,2025-01-26 15:21:47,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:47,,snps_50,True,
dataset_401,genotype,2025-01-26 15:21:47,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:47,,snps_50,True,
dataset_402,genotype,2025-01-26 15:21:48,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:48,,snps_50,True,
dataset_403,genotype,2025-01-26 15:21:50,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:50,,snps_50,True,
dataset_404,genotype,2025-01-26 15:21:50,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:50,,snps_50,True,
dataset_405,genotype,2025-01-26 15:21:50,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:50,,snps_50,True,
dataset_406,genotype,2025-01-26 15:21:52,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:52,,snps_50,True,
dataset_407,genotype,2025-01-26 15:21:54,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:54,,snps_50,True,
dataset_408,genotype,2025-01-26 15:21:54,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:54,,snps_50,True,
dataset_409,genotype,2025-01-26 15:21:54,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:54,,snps_50,True,
dataset_410,genotype,2025-01-26 15:21:56,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:56,,snps_50,True,
dataset_411,genotype,2025-01-26 15:21:59,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:59,,snps_50,True,
dataset_412,genotype,2025-01-26 15:21:59,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:59,,snps_50,True,
dataset_413,genotype,2025-01-26 15:21:59,12,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:59,,snps_50,True,
dataset_414,genotype,2025-01-26 15:21:59,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:21:59,,snps_200,False,
dataset_415,genotype,2025-01-26 15:22:00,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:00,,snps_200,True,
dataset_416,genotype,2025-01-26 15:22:02,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:02,,snps_200,True,
dataset_417,genotype,2025-01-26 15:22:02,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:02,,snps_200,True,
dataset_418,genotype,2025-01-26 15:22:02,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:02,,snps_200,True,
dataset_419,genotype,2025-01-26 15:22:04,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:04,,snps_200,True,
dataset_420,genotype,2025-01-26 15:22:07,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:06,,snps_200,True,
dataset_421,genotype,2025-01-26 15:22:07,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:07,,snps_200,True,
dataset_422,genotype,2025-01-26 15:22:07,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:07,,snps_200,True,
dataset_423,genotype,2025-01-26 15:22:08,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:08,,snps_200,True,
dataset_424,genotype,2025-01-26 15:22:10,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:10,,snps_200,True,
dataset_425,genotype,2025-01-26 15:22:10,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:10,,snps_200,True,
dataset_426,genotype,2025-01-26 15:22:10,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:10,,snps_200,True,
dataset_427,genotype,2025-01-26 15:22:12,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:12,,snps_200,True,
dataset_428,genotype,2025-01-26 15:22:14,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:14,,snps_200,True,
dataset_429,genotype,2025-01-26 15:22:14,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:14,,snps_200,True,
dataset_430,genotype,2025-01-26 15:22:14,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:14,,snps_200,True,
dataset_431,genotype,2025-01-26 15:22:16,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:16,,snps_200,True,
dataset_432,genotype,2025-01-26 15:22:18,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:18,,snps_200,True,
dataset_433,genotype,2025-01-26 15:22:18,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:18,,snps_200,True,
dataset_434,genotype,2025-01-26 15:22:19,27,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:19,,snps_200,True,
dataset_435,genotype,2025-01-26 15:22:19,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:19,,snps_500,False,
dataset_436,genotype,2025-01-26 15:22:20,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:20,,snps_500,True,
dataset_437,genotype,2025-01-26 15:22:22,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:22,,snps_500,True,
dataset_438,genotype,2025-01-26 15:22:22,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:22,,snps_500,True,
dataset_439,genotype,2025-01-26 15:22:22,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:22,,snps_500,True,
dataset_440,genotype,2025-01-26 15:22:25,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:25,,snps_500,True,
dataset_441,genotype,2025-01-26 15:22:27,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:27,,snps_500,True,
dataset_442,genotype,2025-01-26 15:22:27,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:27,,snps_500,True,
dataset_443,genotype,2025-01-26 15:22:27,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:27,,snps_500,True,
dataset_444,genotype,2025-01-26 15:22:28,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:28,,snps_500,True,
dataset_445,genotype,2025-01-26 15:22:30,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:30,,snps_500,True,
dataset_446,genotype,2025-01-26 15:22:30,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:30,,snps_500,True,
dataset_447,genotype,2025-01-26 15:22:30,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:30,,snps_500,True,
dataset_448,genotype,2025-01-26 15:22:32,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:32,,snps_500,True,
dataset_449,genotype,2025-01-26 15:22:34,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:34,,snps_500,True,
dataset_450,genotype,2025-01-26 15:22:34,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:34,,snps_500,True,
dataset_451,genotype,2025-01-26 15:22:34,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:34,,snps_500,True,
dataset_452,genotype,2025-01-26 15:22:36,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:36,,snps_500,True,
dataset_453,genotype,2025-01-26 15:22:38,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:38,,snps_500,True,
dataset_454,genotype,2025-01-26 15:22:38,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:38,,snps_500,True,
dataset_455,genotype,2025-01-26 15:22:39,44,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:38,,snps_500,True,
dataset_456,genotype,2025-01-26 15:22:39,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:39,,snps_1000,False,
dataset_457,genotype,2025-01-26 15:22:40,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:40,,snps_1000,True,
dataset_458,genotype,2025-01-26 15:22:42,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:42,,snps_1000,True,
dataset_459,genotype,2025-01-26 15:22:42,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:42,,snps_1000,True,
dataset_460,genotype,2025-01-26 15:22:42,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:42,,snps_1000,True,
dataset_461,genotype,2025-01-26 15:22:44,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:44,,snps_1000,True,
dataset_462,genotype,2025-01-26 15:22:46,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:46,,snps_1000,True,
dataset_463,genotype,2025-01-26 15:22:46,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:46,,snps_1000,True,
dataset_464,genotype,2025-01-26 15:22:46,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:46,,snps_1000,True,
dataset_465,genotype,2025-01-26 15:22:48,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:48,,snps_1000,True,
dataset_466,genotype,2025-01-26 15:22:50,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:50,,snps_1000,True,
dataset_467,genotype,2025-01-26 15:22:50,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:50,,snps_1000,True,
dataset_468,genotype,2025-01-26 15:22:50,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:50,,snps_1000,True,
dataset_469,genotype,2025-01-26 15:22:52,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:52,,snps_1000,True,
dataset_470,genotype,2025-01-26 15:22:54,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:54,,snps_1000,True,
dataset_471,genotype,2025-01-26 15:22:54,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:54,,snps_1000,True,
dataset_472,genotype,2025-01-26 15:22:54,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:54,,snps_1000,True,
dataset_473,genotype,2025-01-26 15:22:56,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:56,,snps_1000,True,
dataset_474,genotype,2025-01-26 15:22:58,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:58,,snps_1000,True,
dataset_475,genotype,2025-01-26 15:22:58,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:58,,snps_1000,True,
dataset_476,genotype,2025-01-26 15:22:58,66,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:58,,snps_1000,True,
dataset_477,genotype,2025-01-26 15:22:59,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:22:58,,snps_5000,False,
dataset_478,genotype,2025-01-26 15:23:01,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:00,,snps_5000,True,
dataset_479,genotype,2025-01-26 15:23:03,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:03,,snps_5000,True,
dataset_480,genotype,2025-01-26 15:23:03,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:03,,snps_5000,True,
dataset_481,genotype,2025-01-26 15:23:03,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:03,,snps_5000,True,
dataset_482,genotype,2025-01-26 15:23:06,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:05,,snps_5000,True,
dataset_483,genotype,2025-01-26 15:23:08,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:08,,snps_5000,True,
dataset_484,genotype,2025-01-26 15:23:08,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:08,,snps_5000,True,
dataset_485,genotype,2025-01-26 15:23:08,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:08,,snps_5000,True,
dataset_486,genotype,2025-01-26 15:23:10,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:10,,snps_5000,True,
dataset_487,genotype,2025-01-26 15:23:13,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:12,,snps_5000,True,
dataset_488,genotype,2025-01-26 15:23:13,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:13,,snps_5000,True,
dataset_489,genotype,2025-01-26 15:23:13,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:13,,snps_5000,True,
dataset_490,genotype,2025-01-26 15:23:16,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:15,,snps_5000,True,
dataset_491,genotype,2025-01-26 15:23:18,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:18,,snps_5000,True,
dataset_492,genotype,2025-01-26 15:23:18,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:18,,snps_5000,True,
dataset_493,genotype,2025-01-26 15:23:18,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:18,,snps_5000,True,
dataset_494,genotype,2025-01-26 15:23:21,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:20,,snps_5000,True,
dataset_495,genotype,2025-01-26 15:23:23,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:23,,snps_5000,True,
dataset_496,genotype,2025-01-26 15:23:23,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:23,,snps_5000,True,
dataset_497,genotype,2025-01-26 15:23:23,354,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:23,,snps_5000,True,
dataset_498,genotype,2025-01-26 15:23:24,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:23,,snps_10000,False,
dataset_499,genotype,2025-01-26 15:23:26,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:26,,snps_10000,True,
dataset_500,genotype,2025-01-26 15:23:28,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:28,,snps_10000,True,
dataset_501,genotype,2025-01-26 15:23:29,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:29,,snps_10000,True,
dataset_502,genotype,2025-01-26 15:23:30,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:29,,snps_10000,True,
dataset_503,genotype,2025-01-26 15:23:32,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:32,,snps_10000,True,
dataset_504,genotype,2025-01-26 15:23:35,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:35,,snps_10000,True,
dataset_505,genotype,2025-01-26 15:23:35,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:35,,snps_10000,True,
dataset_506,genotype,2025-01-26 15:23:36,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:36,,snps_10000,True,
dataset_507,genotype,2025-01-26 15:23:38,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:38,,snps_10000,True,
dataset_508,genotype,2025-01-26 15:23:41,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:40,,snps_10000,True,
dataset_509,genotype,2025-01-26 15:23:41,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:41,,snps_10000,True,
dataset_510,genotype,2025-01-26 15:23:42,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:41,,snps_10000,True,
dataset_511,genotype,2025-01-26 15:23:44,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:44,,snps_10000,True,
dataset_512,genotype,2025-01-26 15:23:47,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:47,,snps_10000,True,
dataset_513,genotype,2025-01-26 15:23:47,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:47,,snps_10000,True,
dataset_514,genotype,2025-01-26 15:23:48,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:48,,snps_10000,True,
dataset_515,genotype,2025-01-26 15:23:51,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:50,,snps_10000,True,
dataset_516,genotype,2025-01-26 15:23:53,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:53,,snps_10000,True,
dataset_517,genotype,2025-01-26 15:23:54,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:54,,snps_10000,True,
dataset_518,genotype,2025-01-26 15:23:54,741,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:54,,snps_10000,True,
dataset_519,genotype,2025-01-26 15:23:54,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:54,,snps_annotated_50,False,
dataset_520,genotype,2025-01-26 15:23:57,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:56,,snps_annotated_50,True,
dataset_521,genotype,2025-01-26 15:23:59,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:59,,snps_annotated_50,True,
dataset_522,genotype,2025-01-26 15:23:59,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:59,,snps_annotated_50,True,
dataset_523,genotype,2025-01-26 15:24:00,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:23:59,,snps_annotated_50,True,
dataset_524,genotype,2025-01-26 15:24:02,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:02,,snps_annotated_50,True,
dataset_525,genotype,2025-01-26 15:24:04,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:04,,snps_annotated_50,True,
dataset_526,genotype,2025-01-26 15:24:04,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:04,,snps_annotated_50,True,
dataset_527,genotype,2025-01-26 15:24:04,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:04,,snps_annotated_50,True,
dataset_528,genotype,2025-01-26 15:24:07,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:07,,snps_annotated_50,True,
dataset_529,genotype,2025-01-26 15:24:09,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:09,,snps_annotated_50,True,
dataset_530,genotype,2025-01-26 15:24:09,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:09,,snps_annotated_50,True,
dataset_531,genotype,2025-01-26 15:24:10,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:09,,snps_annotated_50,True,
dataset_532,genotype,2025-01-26 15:24:12,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:12,,snps_annotated_50,True,
dataset_533,genotype,2025-01-26 15:24:15,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:15,,snps_annotated_50,True,
dataset_534,genotype,2025-01-26 15:24:15,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:15,,snps_annotated_50,True,
dataset_535,genotype,2025-01-26 15:24:16,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:15,,snps_annotated_50,True,
dataset_536,genotype,2025-01-26 15:24:18,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:18,,snps_annotated_50,True,
dataset_537,genotype,2025-01-26 15:24:20,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:20,,snps_annotated_50,True,
dataset_538,genotype,2025-01-26 15:24:21,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:21,,snps_annotated_50,True,
dataset_539,genotype,2025-01-26 15:24:21,432,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:21,,snps_annotated_50,True,
dataset_540,genotype,2025-01-26 15:24:22,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:21,,snps_annotated_200,False,
dataset_541,genotype,2025-01-26 15:24:25,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:25,,snps_annotated_200,True,
dataset_542,genotype,2025-01-26 15:24:28,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:28,,snps_annotated_200,True,
dataset_543,genotype,2025-01-26 15:24:30,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:29,,snps_annotated_200,True,
dataset_544,genotype,2025-01-26 15:24:31,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:30,,snps_annotated_200,True,
dataset_545,genotype,2025-01-26 15:24:34,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:34,,snps_annotated_200,True,
dataset_546,genotype,2025-01-26 15:24:37,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:37,,snps_annotated_200,True,
dataset_547,genotype,2025-01-26 15:24:38,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:37,,snps_annotated_200,True,
dataset_548,genotype,2025-01-26 15:24:38,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:38,,snps_annotated_200,True,
dataset_549,genotype,2025-01-26 15:24:42,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:41,,snps_annotated_200,True,
dataset_550,genotype,2025-01-26 15:24:45,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:44,,snps_annotated_200,True,
dataset_551,genotype,2025-01-26 15:24:46,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:45,,snps_annotated_200,True,
dataset_552,genotype,2025-01-26 15:24:47,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:46,,snps_annotated_200,True,
dataset_553,genotype,2025-01-26 15:24:50,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:49,,snps_annotated_200,True,
dataset_554,genotype,2025-01-26 15:24:53,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:52,,snps_annotated_200,True,
dataset_555,genotype,2025-01-26 15:24:53,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:53,,snps_annotated_200,True,
dataset_556,genotype,2025-01-26 15:24:54,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:54,,snps_annotated_200,True,
dataset_557,genotype,2025-01-26 15:24:58,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:24:57,,snps_annotated_200,True,
dataset_558,genotype,2025-01-26 15:25:01,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:00,,snps_annotated_200,True,
dataset_559,genotype,2025-01-26 15:25:02,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:01,,snps_annotated_200,True,
dataset_560,genotype,2025-01-26 15:25:03,1347,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:02,,snps_annotated_200,True,
dataset_561,genotype,2025-01-26 15:25:03,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:03,,snps_annotated_500,False,
dataset_562,genotype,2025-01-26 15:25:08,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:08,,snps_annotated_500,True,
dataset_563,genotype,2025-01-26 15:25:14,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:13,,snps_annotated_500,True,
dataset_564,genotype,2025-01-26 15:25:16,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:15,,snps_annotated_500,True,
dataset_565,genotype,2025-01-26 15:25:19,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:18,,snps_annotated_500,True,
dataset_566,genotype,2025-01-26 15:25:24,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:23,,snps_annotated_500,True,
dataset_567,genotype,2025-01-26 15:25:29,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:28,,snps_annotated_500,True,
dataset_568,genotype,2025-01-26 15:25:30,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:29,,snps_annotated_500,True,
dataset_569,genotype,2025-01-26 15:25:32,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:31,,snps_annotated_500,True,
dataset_570,genotype,2025-01-26 15:25:37,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:36,,snps_annotated_500,True,
dataset_571,genotype,2025-01-26 15:25:42,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:41,,snps_annotated_500,True,
dataset_572,genotype,2025-01-26 15:25:45,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:44,,snps_annotated_500,True,
dataset_573,genotype,2025-01-26 15:25:48,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:47,,snps_annotated_500,True,
dataset_574,genotype,2025-01-26 15:25:53,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:52,,snps_annotated_500,True,
dataset_575,genotype,2025-01-26 15:25:58,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:57,,snps_annotated_500,True,
dataset_576,genotype,2025-01-26 15:25:59,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:25:59,,snps_annotated_500,True,
dataset_577,genotype,2025-01-26 15:26:01,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:26:01,,snps_annotated_500,True,
dataset_578,genotype,2025-01-26 15:26:07,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:26:06,,snps_annotated_500,True,
dataset_579,genotype,2025-01-26 15:26:12,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:26:11,,snps_annotated_500,True,
dataset_580,genotype,2025-01-26 15:26:14,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:26:13,,snps_annotated_500,True,
dataset_581,genotype,2025-01-26 15:26:16,2504,582,genotype,migraine,migraine_5.gz,0,False,2025-01-26 15:26:15,,snps_annotated_500,True,
dataset_582,prs,2025-01-26 15:26:17,125,582,prs,migraine,migraine_5.gz,0,,2025-01-26 15:26:17,,,,Plink
dataset_583,prs,2025-01-26 15:26:17,23,582,prs,migraine,migraine_5.gz,0,,2025-01-26 15:26:17,,,,PRSice-2
dataset_584,prs,2025-01-26 15:26:17,116,582,prs,migraine,migraine_5.gz,0,,2025-01-26 15:26:17,,,,AnnoPred
dataset_585,prs,2025-01-26 15:26:18,125,582,prs,migraine,migraine_5.gz,0,,2025-01-26 15:26:18,,,,LDAK-GWAS
dataset_586,covariates,2025-01-26 15:26:18,152,582,covariates,depression,depression_4.gz,0,False,2025-01-26 15:26:18,,,,
dataset_587,pca,2025-01-26 15:26:18,15,582,pca,depression,depression_4.gz,0,False,2025-01-26 15:26:18,10.0,,,
dataset_588,genotype,2025-01-26 15:26:18,13,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:26:18,,snps_50,False,
dataset_589,genotype,2025-01-26 15:26:20,13,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:26:20,,snps_50,True,
dataset_590,genotype,2025-01-26 15:26:22,13,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:26:22,,snps_50,True,
dataset_591,genotype,2025-01-26 15:26:22,13,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:26:22,,snps_50,True,
