Dataset,Model,ML_Parameters,Train AUC,Validation AUC,Test AUC,Train_Val_Gap,Val_Stability,Train_Stability,Composite_Score,Overall_Rank,Train AUC_std,Validation AUC_std,Test AUC_std,Phenotype_first,Dataset_first,Fold_<lambda>,Dataset_Type,Creation_Time,Features,Training_Samples,dataset_type,phenotype,gwas_file,fold,scaling,timestamp,pca_components,snps,weight_file_present,model,Validation AUC_Norm,Train_Val_Gap_Norm,Train_Stability_Norm,Val_Stability_Norm
652,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,652,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:24,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:24,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
654,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,654,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:25,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:25,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
655,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,655,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:26,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:26,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
656,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,656,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:28,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:28,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
658,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,658,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:30,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:30,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
659,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,659,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:30,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:30,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
662,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,662,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:34,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:34,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
663,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,663,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:34,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:34,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
664,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,664,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:36,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:36,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
666,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,666,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:38,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:38,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
667,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,667,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:38,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:38,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
668,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,668,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:40,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:40,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
670,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,670,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:43,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:42,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
671,CatBoost,"{'iterations': 100, 'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 3}",0.911903522044718,0.7395478489903424,0.6016796573701945,0.1723556730543756,0.9040234440095812,0.9739315207545294,0.5544077689650507,1.0,0.0267662342679643,0.106166003355773,0.060082315570837,migraine,671,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:27:43,140,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:27:43,,snps_1000,True,,0.3488696224758561,0.545214257585287,0.9739315207545294,0.9040234440095812
693,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,693,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:07,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:07,,snps_10000,False,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
694,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,694,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:10,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:10,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
696,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,696,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:13,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:13,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
697,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,697,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:14,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:13,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
698,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,698,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:16,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:16,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
700,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,700,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:19,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:19,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
701,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,701,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:19,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:19,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
704,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,704,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:25,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:25,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
705,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,705,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:25,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:25,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
706,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,706,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:28,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:27,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
708,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,708,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:31,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:31,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
709,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,709,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:31,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:31,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
710,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,710,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:34,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:34,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
712,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,712,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:37,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:37,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
713,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7178228630837212,0.6067251975417033,0.4433586043112897,0.1110976655420179,0.912015177209569,0.9232585680563052,0.3704173478240266,1.0,0.0831201947091107,0.0964729809208133,0.0921669142409272,migraine,713,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:37,814,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:37,,snps_10000,True,,0.0168129938542582,0.0,0.9232585680563052,0.912015177209569
714,XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.6772983751528884,0.6344073748902546,0.5687951122477977,0.0428910002626338,0.8755608997042025,0.9892568182867711,0.5069792503892576,1.0,0.010859851066616,0.142125008480664,0.1389795726875943,migraine,714,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:38,493,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:37,,snps_annotated_50,False,,0.0860184372256364,0.5840600967296777,0.9892568182867711,0.8755608997042025
715,XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.6772983751528884,0.6344073748902546,0.5687951122477977,0.0428910002626338,0.8755608997042025,0.9892568182867711,0.5069792503892576,1.0,0.010859851066616,0.142125008480664,0.1389795726875943,migraine,715,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:40,493,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:39,,snps_annotated_50,True,,0.0860184372256364,0.5840600967296777,0.9892568182867711,0.8755608997042025
719,XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.6772983751528884,0.6344073748902546,0.5687951122477977,0.0428910002626338,0.8755608997042025,0.9892568182867711,0.5069792503892576,1.0,0.010859851066616,0.142125008480664,0.1389795726875943,migraine,719,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:44,493,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:44,,snps_annotated_50,True,,0.0860184372256364,0.5840600967296777,0.9892568182867711,0.8755608997042025
727,XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.6772983751528884,0.6344073748902546,0.5687951122477977,0.0428910002626338,0.8755608997042025,0.9892568182867711,0.5069792503892576,1.0,0.010859851066616,0.142125008480664,0.1389795726875943,migraine,727,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:54,493,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:54,,snps_annotated_50,True,,0.0860184372256364,0.5840600967296777,0.9892568182867711,0.8755608997042025
731,XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.6772983751528884,0.6344073748902546,0.5687951122477977,0.0428910002626338,0.8755608997042025,0.9892568182867711,0.5069792503892576,1.0,0.010859851066616,0.142125008480664,0.1389795726875943,migraine,731,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:28:59,493,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:28:59,,snps_annotated_50,True,,0.0860184372256364,0.5840600967296777,0.9892568182867711,0.8755608997042025
735,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,735,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:02,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:02,,snps_annotated_200,False,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
736,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,736,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:05,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:04,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
738,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,738,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:08,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:08,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
739,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,739,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:08,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:08,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
740,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,740,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:12,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:12,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
746,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,746,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:22,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:22,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
747,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,747,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:23,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:22,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
748,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,748,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:26,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:25,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
750,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,750,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:29,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:29,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
751,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,751,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:30,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:29,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
752,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,752,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:33,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:33,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
755,Decision Tree,"{'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'entropy'}",0.7296133896025399,0.6737532923617209,0.5813129237202127,0.0558600972408189,0.8822601937179679,0.9760963409689114,0.5743059144834075,1.0,0.0244890366122681,0.1334524748145555,0.0643745330680081,migraine,755,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:37,1112,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:37,,snps_annotated_200,True,,0.1843832309043022,0.8287898068258557,0.9760963409689114,0.8822601937179679
756,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'entropy'}",0.6302786856404499,0.6020851624231782,0.4755255652985831,0.0281935232172716,0.9557186942518684,0.9806257593208736,0.573870216478148,1.0,0.0197570178990033,0.0463329910929436,0.0883186466811071,migraine,756,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:38,2240,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:37,,snps_annotated_500,False,,0.0052129060579456,0.9277937227600518,0.9806257593208736,0.9557186942518684
757,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'entropy'}",0.6302786856404499,0.6020851624231782,0.4755255652985831,0.0281935232172716,0.9557186942518684,0.9806257593208736,0.573870216478148,1.0,0.0197570178990033,0.0463329910929436,0.0883186466811071,migraine,757,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:44,2240,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:43,,snps_annotated_500,True,,0.0052129060579456,0.9277937227600518,0.9806257593208736,0.9557186942518684
759,Decision Tree,"{'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 4, 'criterion': 'entropy'}",0.6302786856404499,0.6020851624231782,0.4755255652985831,0.0281935232172716,0.9557186942518684,0.9806257593208736,0.573870216478148,1.0,0.0197570178990033,0.0463329910929436,0.0883186466811071,migraine,759,"Folds: ['0', '1', '2', '3', '4']",genotype,2025-01-26 15:29:49,2240,582,genotype,depression,depression_4.gz,0,False,2025-01-26 15:29:49,,snps_annotated_500,True,,0.0052129060579456,0.9277937227600518,0.9806257593208736,0.9557186942518684
